seed,player1_agent,player2_agent,matchup,depth,heuristic,minimax_alpha_beta,p1_depth,p2_depth,p1_heuristic,p2_heuristic,p1_alpha_beta,p2_alpha_beta,winner,p1_won,p2_won,plies,avg_move_time,p1_avg_move_time,p2_avg_move_time,p1_nodes_per_move,p2_nodes_per_move
5004,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,False,internal,1,1,0,7,0.20859245844517968,0.3253917502879631,0.05286006932146847,8454.25,
5005,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,False,internal,2,0,1,6,0.9508084026747383,1.544101958318303,0.3575148470311736,41823.666666666664,
5006,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,False,internal,2,0,1,6,0.7279800904992347,1.0178856666510303,0.438074514347439,28101.666666666668,
5007,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,False,internal,1,1,0,7,0.2170908514776134,0.3053073023329489,0.09946891700383276,8430.25,
5008,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,False,internal,2,0,1,6,0.44421071535907686,0.6268901530032357,0.2615312777149181,17974.0,
5009,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,False,internal,2,0,1,6,0.7974163679949319,1.2319943473363917,0.36283838865347207,34817.666666666664,
5000,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,False,1,1,0,5,0.5348840917926282,0.6925568473137295,0.2983749585109763,,9493.5
5001,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,False,1,1,0,3,1.1214441390087206,1.5619215000187978,0.24048941698856652,,6791.0
5002,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,False,2,0,1,6,0.9462137151664743,1.3462295276500906,0.5461979026828582,,15282.666666666666
5003,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,False,1,1,0,7,0.30364338701058713,0.4274957397719845,0.13850691666205725,,3928.0
5004,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,False,1,1,0,1,0.774190750089474,0.774190750089474,0.0,,0.0
5005,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,False,2,0,1,6,1.021159347340775,1.3542274999975537,0.6880911946839964,,18202.666666666668
5006,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,False,2,0,1,6,0.8822322915075347,0.941414805323196,0.8230497776918734,,21538.666666666668
5007,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,False,1,1,0,5,0.3779792749788612,0.5537663333040351,0.11429868749110028,,2491.0
5008,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,False,1,1,0,7,0.35017464299952344,0.4297962605196517,0.24401248630601913,,3756.6666666666665
5009,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,False,1,1,0,5,0.8822288499679416,1.1415859999833629,0.4931931249448098,,12748.0
5000,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,,internal,1,1,0,3,0.9572142499576634,1.0117741874419153,0.8480943749891594,29688.0,
5001,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,,internal,1,1,0,5,0.8507623248035088,1.297478041339976,0.1806887499988079,34135.666666666664,
5002,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,,internal,2,0,1,6,1.0087236252923806,1.5246254169226934,0.49282183366206783,41309.0,
5003,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,,internal,2,0,1,6,0.5308905556642761,0.7855389443381379,0.27624216699041426,21116.0,
5004,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,,internal,1,1,0,7,0.20195605955086648,0.3129324062319938,0.05398759730936339,8454.25,
5005,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,,internal,2,0,1,6,1.0003019374756452,1.5200341943030555,0.48056968064823496,40823.0,
5006,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,,internal,2,0,1,6,0.9272033680269184,1.189302986022085,0.6651037500317519,31342.666666666668,
5007,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,,internal,1,1,0,7,0.20037133930184478,0.3108103644917719,0.05311930571527531,8476.75,
5008,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,,internal,2,0,1,6,0.4984870833383563,0.6752134306589141,0.32176073601779837,17624.0,
5009,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,,internal,1,1,0,3,1.4179182223354776,1.732276999973692,0.789200667059049,47109.5,
5000,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,,2,0,1,6,0.45523077798619244,0.6755297086589659,0.23493184731341898,,6380.0
5001,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,,1,1,0,3,1.1294561803418521,1.5697202914743684,0.24892795807681978,,6791.0
5002,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,,2,0,1,6,0.9648438821507929,1.3717581530023988,0.557929611299187,,15203.666666666666
5003,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,,1,1,0,7,0.3191919404447877,0.44569545827107504,0.15052058334307125,,3878.6666666666665
5004,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,,1,1,0,1,0.7944682500092313,0.7944682500092313,0.0,,0.0
5005,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,,2,0,1,6,1.1374864721825968,1.5413213750192274,0.733651569345966,,18201.666666666668
5006,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,,2,0,1,6,0.9528518543423464,0.9978027223066116,0.9079009863780811,,21346.333333333332
5007,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,,1,1,0,7,0.18356564902101777,0.2739228232530877,0.06308941671159118,,1716.3333333333333
5008,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,,2,0,1,4,0.47211172949755564,0.7854206669726409,0.15880279202247038,,4576.5
5009,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,False,3,3,stratagem_internal,balanceada,internal,,1,1,0,5,0.9893229997716844,1.2541210969987635,0.5921258539310656,,12748.0
